,goods_no,est_no,image,point_yn
1557,1525640,13545275,/data/estimate/1525640_0/gallery_5fc8c6bbf0ded.jpg,N
1558,1531268,13545342,/data/estimate/1531268_0/gallery_5fc8c701218d2.jpg,N
1559,1022014,13545356,/data/estimate/1022014_0/gallery_5fc8c710c6ff6.jpg,N
1560,659554,13545387,/data/estimate/659554_0/gallery_5fc8c7334cdd8.jpg,N
1561,1582366,13545401,/data/estimate/1582366_0/gallery_5fc8c73dccb71.jpg,N
1562,1283874,13545493,/data/estimate/1283874_0/gallery_5fc8c78a67fe0.jpg,N
1563,1242041,13545621,/data/estimate/1242041_0/gallery_5fc8c80cdf055.jpg,N
1564,1515896,13545682,/data/estimate/1515896_0/gallery_5fc8c84a99c55.jpg,N
1565,1310684,13545707,/data/estimate/1310684_0/gallery_5fc8c8670b83f.jpg,N
1566,1516055,13545803,/data/estimate/1516055_0/gallery_5fc8c8d3619e9.jpg,N
1567,404949,13545843,/data/estimate/404949_0/gallery_5fc8c9017c997.jpg,N
1568,884125,13546037,/data/estimate/884125_0/gallery_5fc8c9bd8ae90.jpg,N
1569,1435070,13546087,/data/estimate/1435070_0/gallery_5fc8c9ef9aec3.jpg,N
1570,1037219,13546228,/data/estimate/1037219_0/gallery_5fc8ca7cda471.jpg,N
1571,1337384,13546289,/data/estimate/1337384_0/gallery_5fc8cac46cc89.jpg,N
1572,1701414,13546419,/data/estimate/1701414_0/gallery_5fc8cb5b5e0fe.jpg,N
1573,1415271,13546521,/data/estimate/1415271_0/gallery_5fc8cbcf4bf4a.jpg,N
1574,644026,13546759,/data/estimate/644026_0/gallery_5fc8ccc80b4c3.jpg,N
1575,1632851,13546818,/data/estimate/1632851_0/gallery_5fc8cd2050923.jpg,N
1576,970229,13546837,/data/estimate/970229_0/gallery_5fc8cd35e7225.jpg,N
1577,1149328,13546860,/data/estimate/1149328_0/gallery_5fc8cd552fe34.jpg,N
1578,1300985,13546867,/data/estimate/1300985_0/gallery_5fc8cd5f1a1a5.jpg,N
1579,212880,13546995,/data/estimate/212880_0/gallery_5fc8cdecd3c4e.jpg,N
1580,1656993,13547146,/data/estimate/1656993_0/gallery_5fc8cead47e4c.jpg,N
1581,1696973,13547331,/data/estimate/1696973_0/gallery_5fc8cfa091ef0.jpg,N
1582,1169894,13547415,/data/estimate/1169894_0/gallery_5fc8cff982eb8.jpg,N
1583,1669572,13547430,/data/estimate/1669572_0/gallery_5fc8d00ac4e99.jpg,N
1584,1278213,13547652,/data/estimate/1278213_0/gallery_5fc8d0e17e27a.jpg,N
1585,1344485,13547726,/data/estimate/1344485_0/gallery_5fc8d11cbd6f9.jpg,N
1586,991340,13547752,/data/estimate/991340_0/gallery_5fc8d13021673.jpg,N
1587,1459121,13547777,/data/estimate/1459121_0/gallery_5fc8d14e5a077.jpg,N
1588,933751,13547813,/data/estimate/933751_0/gallery_5fc8d16fe318b.jpg,N
1589,1365484,13547838,/data/estimate/1365484_0/gallery_5fc8d18b0b63b.jpg,N
1590,1526983,13548155,/data/estimate/1526983_0/gallery_5fc8d2d760610.jpg,N
1591,1119307,13548213,/data/estimate/1119307_0/gallery_5fc8d31588932.jpg,N
1592,1634433,13548275,/data/estimate/1634433_0/gallery_5fc8d34f3daee.jpg,N
1593,1655389,13548412,/data/estimate/1655389_0/gallery_5fc8d3ea8d3a0.jpg,N
1594,1188785,13548608,/data/estimate/1188785_0/gallery_5fc8d4ad2af2e.jpg,N
1595,1126435,13548612,/data/estimate/1126435_0/gallery_5fc8d4adb7727.jpg,N
1596,1687944,13548653,/data/estimate/1687944_0/gallery_5fc8d4d8bd20e.jpg,N
1597,1275836,13548675,/data/estimate/1275836_0/gallery_5fc8d4f0d35a9.jpg,N
1598,1115513,13548696,/data/estimate/1115513_0/gallery_5fc8d50ec35fe.jpg,N
1599,883004,13548757,/data/estimate/883004_0/gallery_5fc8d551ab2d8.jpg,N
1600,883004,13548757,/data/estimate/883004_0/gallery_5fc8d552ac3ee.jpg,N
1601,411922,13548856,/data/estimate/411922_0/gallery_5fc8d5bcd3b1b.jpg,N
1602,1479279,13548871,/data/estimate/1479279_0/gallery_5fc8d5c60cdb7.jpg,N
1603,1648074,13548922,/data/estimate/1648074_0/gallery_5fc8d5f28ecd1.jpg,N
1604,910590,13549089,/data/estimate/910590_0/gallery_5fc8d69caab88.jpg,N
1605,1690701,13549120,/data/estimate/1690701_0/gallery_5fc8d6bebd720.jpg,N
1606,1603539,13549138,/data/estimate/1603539_0/gallery_5fc8d6d20de3e.jpg,N
1607,1206661,13549352,/data/estimate/1206661_0/gallery_5fc8d79b49421.jpg,N
1608,1339555,13549394,/data/estimate/1339555_0/gallery_5fc8d7c588355.jpg,N
1609,1672743,13549402,/data/estimate/1672743_0/gallery_5fc8d7cadb44f.jpg,N
1610,709191,13549504,/data/estimate/709191_0/gallery_5fc8d8293de7e.jpg,N
1611,709191,13549504,/data/estimate/709191_0/gallery_5fc8d829c1043.jpg,N
1612,1110028,13549513,/data/estimate/1110028_0/gallery_5fc8d83284848.jpg,N
1613,1180665,13549551,/data/estimate/1180665_0/gallery_5fc8d84e656f5.jpg,N
1614,1139192,13549634,/data/estimate/1139192_0/gallery_5fc8d8b2d3ddd.jpg,N
1615,1139192,13549634,/data/estimate/1139192_0/gallery_5fc8d8b22367d.jpg,N
1616,1572598,13549812,/data/estimate/1572598_0/gallery_5fc8d9884e6dd.jpg,N
1617,1634736,13549863,/data/estimate/1634736_0/gallery_5fc8d9c282d7d.jpg,N
1618,1542079,13549878,/data/estimate/1542079_0/gallery_5fc8d9d507ff2.jpg,N
1619,1551889,13549899,/data/estimate/1551889_0/gallery_5fc8d9f078d64.jpg,N
1620,1173385,13550043,/data/estimate/1173385_0/gallery_5fc8da83eda34.jpg,N
1621,1489396,13550062,/data/estimate/1489396_0/gallery_5fc8da95d43df.jpg,N
1622,130246,13550194,/data/estimate/130246_0/gallery_5fc8db0e0944a.jpg,N
1623,1683255,13550218,/data/estimate/1683255_0/gallery_5fc8db214ca32.jpg,N
1624,1689907,13550294,/data/estimate/1689907_0/gallery_5fc8db600137e.jpg,N
1625,1531569,13550364,/data/estimate/1531569_0/gallery_5fc8dbac9279c.jpg,N
1626,396185,13550390,/data/estimate/396185_0/gallery_5fc8dbcaf0590.jpg,N
1627,1174227,13550391,/data/estimate/1174227_0/gallery_5fc8dbcbae7e9.jpg,N
1628,991340,13550427,/data/estimate/991340_0/gallery_5fc8dbe9a76fd.jpg,N
1629,1576693,13550435,/data/estimate/1576693_0/gallery_5fc8dbedda8dc.jpg,N
1630,1490730,13550490,/data/estimate/1490730_0/gallery_5fc8dc224e543.jpg,N
1631,1100326,13550509,/data/estimate/1100326_0/gallery_5fc8dc321d413.jpg,N
1632,1505908,13550518,/data/estimate/1505908_0/gallery_5fc8dc39f1a16.jpg,N
1633,1634779,13550550,/data/estimate/1634779_0/gallery_5fc8dc59d3557.jpg,N
1634,1559935,13550654,/data/estimate/1559935_0/gallery_5fc8dcd7ce99a.jpg,N
1635,1524690,13550674,/data/estimate/1524690_0/gallery_5fc8dcf2370a7.jpg,N
1636,1524692,13550683,/data/estimate/1524692_0/gallery_5fc8dcf83be4a.jpg,N
1637,1094835,13550804,/data/estimate/1094835_0/gallery_5fc8dd773d283.jpg,N
1638,1524204,13550909,/data/estimate/1524204_0/gallery_5fc8ddd200008.jpg,N
1639,1475916,13550920,/data/estimate/1475916_0/gallery_5fc8dddeb9dc7.jpg,N
1640,1570285,13550961,/data/estimate/1570285_0/gallery_5fc8de0712972.jpg,N
1641,1639235,13550980,/data/estimate/1639235_0/gallery_5fc8de1798be7.jpg,N
1642,1475916,13550985,/data/estimate/1475916_0/gallery_5fc8de1d6de94.jpg,N
1643,1470374,13551026,/data/estimate/1470374_0/gallery_5fc8de53ba122.jpg,N
1644,1470374,13551026,/data/estimate/1470374_0/gallery_5fc8de520ed08.jpg,N
1645,1470374,13551026,/data/estimate/1470374_0/gallery_5fc8de5303b00.jpg,N
1646,1475916,13551033,/data/estimate/1475916_0/gallery_5fc8de5a7b60d.jpg,N
1647,1570281,13551039,/data/estimate/1570281_0/gallery_5fc8de6059311.jpg,N
1648,755912,13551054,/data/estimate/755912_0/gallery_5fc8de6e4a062.jpg,N
1649,1678535,13551237,/data/estimate/1678535_0/gallery_5fc8df248bf9e.jpg,N
1650,1145169,13551300,/data/estimate/1145169_0/gallery_5fc8df5a981a9.jpg,N
1651,605557,13551461,/data/estimate/605557_0/gallery_5fc8e011bb57e.jpg,N
1652,1059908,13551504,/data/estimate/1059908_0/gallery_5fc8e03addf4d.jpg,N
1653,1059908,13551504,/data/estimate/1059908_0/gallery_5fc8e03b997e0.jpg,N
1654,1148740,13551547,/data/estimate/1148740_0/gallery_5fc8e05bbe486.jpg,N
1655,1103886,13551895,/data/estimate/1103886_0/gallery_5fc8e1a63fec5.jpg,N
1656,1515680,13552091,/data/estimate/1515680_0/gallery_5fc8e26a355c2.jpg,N
1657,1558313,13552188,/data/estimate/1558313_0/gallery_5fc8e2d3804fb.jpg,N
1658,1541375,13552217,/data/estimate/1541375_0/gallery_5fc8e2f322fe2.jpg,N
1659,998051,13552488,/data/estimate/998051_0/gallery_5fc8e40292d20.jpg,N
1660,1609880,13552490,/data/estimate/1609880_0/gallery_5fc8e4022055a.jpg,N
1661,1609880,13552490,/data/estimate/1609880_0/gallery_5fc8e4031b013.jpg,N
1662,1285969,13552508,/data/estimate/1285969_0/gallery_5fc8e415261d9.jpg,N
1663,1268120,13552624,/data/estimate/1268120_0/gallery_5fc8e48634e38.jpg,N
1664,1654763,13552765,/data/estimate/1654763_0/gallery_5fc8e51305dec.jpg,N
1665,1268654,13552910,/data/estimate/1268654_0/gallery_5fc8e5ad67c51.jpg,N
1666,1144989,13552994,/data/estimate/1144989_0/gallery_5fc8e60a61d17.jpg,N
1667,1639757,13553022,/data/estimate/1639757_0/gallery_5fc8e62c91cbe.jpg,N
1668,1639757,13553022,/data/estimate/1639757_0/gallery_5fc8e62d60e50.jpg,N
1669,1427501,13553035,/data/estimate/1427501_0/gallery_5fc8e63b1147c.jpg,N
1670,1129742,13553039,/data/estimate/1129742_0/gallery_5fc8e643a5bd3.jpg,N
1671,1129745,13553090,/data/estimate/1129745_0/gallery_5fc8e67dd43b4.jpg,N
1672,1690701,13553332,/data/estimate/1690701_0/gallery_5fc8e77cf3140.jpg,N
1673,998051,13553339,/data/estimate/998051_0/gallery_5fc8e78597860.jpg,N
1674,1530515,13553391,/data/estimate/1530515_0/gallery_5fc8e7bd8675d.jpg,N
1675,1638839,13553399,/data/estimate/1638839_0/gallery_5fc8e7c917c71.jpg,N
1676,1638839,13553399,/data/estimate/1638839_0/gallery_5fc8e7ca00634.jpg,N
1677,1689143,13553453,/data/estimate/1689143_0/gallery_5fc8e8125b0cb.jpg,N
1678,1253632,13553591,/data/estimate/1253632_0/gallery_5fc8e8aeba70c.jpg,N
1679,428842,13553598,/data/estimate/428842_0/gallery_5fc8e8b60559c.jpg,N
1680,1094520,13553608,/data/estimate/1094520_0/gallery_5fc8e8c25d877.jpg,N
1681,1628948,13553731,/data/estimate/1628948_0/gallery_5fc8e94ed8e74.jpg,N
1682,1616924,13553794,/data/estimate/1616924_0/gallery_5fc8e9913c2fc.jpg,N
1683,938746,13554008,/data/estimate/938746_0/gallery_5fc8ea9769a1f.jpg,N
1684,1689532,13554378,/data/estimate/1689532_0/gallery_5fc8ec19da888.jpg,N
1685,1343225,13554398,/data/estimate/1343225_0/gallery_5fc8ec2e70ea8.jpg,N
1686,1292277,13554488,/data/estimate/1292277_0/gallery_5fc8ec9b665ca.jpg,N
1687,1594629,13554704,/data/estimate/1594629_0/gallery_5fc8ed9f34c06.jpg,N
1688,998051,13554737,/data/estimate/998051_0/gallery_5fc8edb748b59.jpg,N
1689,1098523,13554750,/data/estimate/1098523_0/gallery_5fc8edc0896f7.jpg,N
1690,1094523,13554829,/data/estimate/1094523_0/gallery_5fc8ee218bb89.jpg,N
1691,604096,13554994,/data/estimate/604096_0/gallery_5fc8eec439b94.jpg,N
1692,1553168,13555015,/data/estimate/1553168_0/gallery_5fc8eedac32f2.jpg,N
1693,1142254,13555260,/data/estimate/1142254_0/gallery_5fc8f008c52c3.jpg,N
1694,882966,13555278,/data/estimate/882966_0/gallery_5fc8f01f7b0bc.jpg,N
1695,1622704,13555447,/data/estimate/1622704_0/gallery_5fc8f0db331a3.jpg,N
1696,1257128,13555614,/data/estimate/1257128_0/gallery_5fc8f4475c56f.jpg,N
1697,530684,13555772,/data/estimate/530684_0/gallery_5fc8f255b897b.jpg,N
1698,530684,13555797,/data/estimate/530684_0/gallery_5fc8f2735dcb6.jpg,N
1699,1392388,13555848,/data/estimate/1392388_0/gallery_5fc8f2bc7996b.jpg,N
1700,1612000,13555949,/data/estimate/1612000_0/gallery_5fc8f34548c7e.jpg,N
1701,1269538,13556005,/data/estimate/1269538_0/gallery_5fc8f56d226d0.jpg,N
1702,1224095,13556063,/data/estimate/1224095_0/gallery_5fc8f3eb8f7d0.jpg,N
1703,1493419,13556207,/data/estimate/1493419_0/gallery_5fc8f4aa4e16c.jpg,N
1704,1635289,13556244,/data/estimate/1635289_0/gallery_5fc8f4d1c0a64.jpg,N
1705,485394,13556300,/data/estimate/485394_0/gallery_5fc8f514579a2.jpg,N
1706,998051,13556571,/data/estimate/998051_0/gallery_5fc8f67d88e43.jpg,N
1707,1355966,13556582,/data/estimate/1355966_0/gallery_5fc8f6903ff14.jpg,N
1708,898078,13556661,/data/estimate/898078_0/gallery_5fc8f6f3bd661.jpg,N
1709,998051,13556746,/data/estimate/998051_0/gallery_5fc8f76499c8c.jpg,N
1710,1308651,13556759,/data/estimate/1308651_0/gallery_5fc8f7711ded9.jpg,N
1711,1515903,13556822,/data/estimate/1515903_0/gallery_5fc8f7c78720e.jpg,N
1712,969676,13556945,/data/estimate/969676_0/gallery_5fc8f85c77a8d.jpg,N
1713,969602,13556986,/data/estimate/969602_0/gallery_5fc8f89255470.jpg,N
1714,1644156,13557090,/data/estimate/1644156_0/gallery_5fc8f91156f65.jpg,N
1715,998051,13557224,/data/estimate/998051_0/gallery_5fc8f9a9b8ba6.jpg,N
1716,1526908,13557242,/data/estimate/1526908_0/gallery_5fc8f9bd96df2.jpg,N
1717,962623,13557263,/data/estimate/962623_0/gallery_5fc8f9d546458.jpg,N
1718,1108007,13557330,/data/estimate/1108007_0/gallery_5fc8fa28a7785.jpg,N
1719,693682,13557332,/data/estimate/693682_0/gallery_5fc8fa2d2c847.jpg,N
1720,1632390,13557351,/data/estimate/1632390_0/gallery_5fc8fa484a3af.jpg,N
1721,1251549,13557417,/data/estimate/1251549_0/gallery_5fc8faa1a3b2f.jpg,N
1722,1681349,13557431,/data/estimate/1681349_0/gallery_5fc8fab19e30d.jpg,N
1723,1621935,13557505,/data/estimate/1621935_0/gallery_5fc8fb0b3a2f7.jpg,N
1724,1698428,13557693,/data/estimate/1698428_0/gallery_5fc8fc0972e1a.jpg,N
1725,1551767,13557724,/data/estimate/1551767_0/gallery_5fc8fc2f1476b.jpg,N
1726,1687994,13558031,/data/estimate/1687994_0/gallery_5fc8fde8a5d97.jpg,N
1727,1526468,13558126,/data/estimate/1526468_0/gallery_5fc8fe664783e.jpg,N
1728,1100326,13558133,/data/estimate/1100326_0/gallery_5fc8fe6cb2e06.jpg,N
1729,1537634,13558171,/data/estimate/1537634_0/gallery_5fc8fe934b3e0.jpg,N
1730,1671260,13558341,/data/estimate/1671260_0/gallery_5fc8ff73c47a3.jpg,N
1731,1531218,13558388,/data/estimate/1531218_0/gallery_5fc8ffc6b55cc.jpg,N
1732,1531218,13558388,/data/estimate/1531218_0/gallery_5fc8ffc76c1d2.jpg,N
1733,1531218,13558388,/data/estimate/1531218_0/gallery_5fc8ffc84a848.jpg,N
1734,1551889,13558389,/data/estimate/1551889_0/gallery_5fc901540156f.jpg,N
1735,1208839,13558473,/data/estimate/1208839_0/gallery_5fc900575245c.jpg,N
1736,1373167,13558659,/data/estimate/1373167_0/gallery_5fc9015224fb8.jpg,N
1737,1329423,13558823,/data/estimate/1329423_0/gallery_5fc9023e5a395.jpg,N
1738,1216585,13558839,/data/estimate/1216585_0/gallery_5fc9025a85087.jpg,N
1739,1180725,13558902,/data/estimate/1180725_0/gallery_5fc902ce88c70.jpg,N
1740,846771,13558922,/data/estimate/846771_0/gallery_5fc902fe1e67e.jpg,N
1741,1100326,13559108,/data/estimate/1100326_0/gallery_5fc9043b5c140.jpg,N
1742,1639223,13559120,/data/estimate/1639223_0/gallery_5fc9044a13cb6.jpg,N
1743,1551889,13559197,/data/estimate/1551889_0/gallery_5fc904c566b71.jpg,N
1744,1629121,13559221,/data/estimate/1629121_0/gallery_5fc904eb5b06a.jpg,N
1745,1277269,13559238,/data/estimate/1277269_0/gallery_5fc9050c07748.jpg,N
1746,1324128,13559313,/data/estimate/1324128_0/gallery_5fc9058476716.jpg,N
1747,643173,13559316,/data/estimate/643173_0/gallery_5fc905857a5cb.jpg,N
1748,1272575,13559329,/data/estimate/1272575_0/gallery_5fc905939f595.jpg,N
1749,1331700,13559372,/data/estimate/1331700_0/gallery_5fc905df5bd49.jpg,N
1750,1349500,13559377,/data/estimate/1349500_0/gallery_5fc905f0c57f7.jpg,N
1751,772370,13559385,/data/estimate/772370_0/gallery_5fc90607d35e2.jpg,N
1752,1515896,13559393,/data/estimate/1515896_0/gallery_5fc906175fd06.jpg,N
1753,1138415,13559573,/data/estimate/1138415_0/gallery_5fc9072a88bfc.jpg,N
1754,1609224,13559590,/data/estimate/1609224_0/gallery_5fc90740a9e0d.jpg,N
1755,1085505,13559631,/data/estimate/1085505_0/gallery_5fc9077619074.jpg,N
1756,621582,13559637,/data/estimate/621582_0/gallery_5fc9077a9d34e.jpg,N
1757,607298,13559667,/data/estimate/607298_0/gallery_5fc907a11a1ae.jpg,N
1758,1434797,13559668,/data/estimate/1434797_0/gallery_5fc9087130d3c.jpg,N
1759,1073545,13559724,/data/estimate/1073545_0/gallery_5fc907fe195bd.jpg,N
1760,1687156,13559776,/data/estimate/1687156_0/gallery_5fc90858eb274.jpg,N
1761,1477007,13559895,/data/estimate/1477007_0/gallery_5fc90939cd4e2.jpg,N
1762,1675936,13559904,/data/estimate/1675936_0/gallery_5fc9094a67cfb.jpg,N
1763,1490955,13560136,/data/estimate/1490955_0/gallery_5fc90b2f92d42.jpg,N
1764,1490955,13560136,/data/estimate/1490955_0/gallery_5fc90b3024504.jpg,N
1765,1579982,13560158,/data/estimate/1579982_0/gallery_5fc90b5cb1626.jpg,N
1766,1170946,13560196,/data/estimate/1170946_0/gallery_5fc90ba12c458.jpg,N
1767,1138673,13560203,/data/estimate/1138673_0/gallery_5fc90bab8281c.jpg,N
1768,1687156,13560236,/data/estimate/1687156_0/gallery_5fc90be751bec.jpg,N
1769,1582966,13560242,/data/estimate/1582966_0/gallery_5fc90bf6a8dc9.jpg,N
1770,1670223,13560267,/data/estimate/1670223_0/gallery_5fc90c20720ee.jpg,N
1771,1672764,13560278,/data/estimate/1672764_0/gallery_5fc90c4319791.jpg,N
1772,1599932,13560292,/data/estimate/1599932_0/gallery_5fc90c555b821.jpg,N
1773,1599932,13560292,/data/estimate/1599932_0/gallery_5fc90c538da1f.jpg,N
1774,1446493,13560308,/data/estimate/1446493_0/gallery_5fc90c7e04e91.jpg,N
1775,1049145,13560312,/data/estimate/1049145_0/gallery_5fc90c849c3a9.jpg,N
1776,706935,13560382,/data/estimate/706935_0/gallery_5fc90d0c302c9.jpg,N
1777,1342874,13560503,/data/estimate/1342874_0/gallery_5fc90e171e74c.jpg,N
1778,1265103,13560541,/data/estimate/1265103_0/gallery_5fc90e6ff33dd.jpg,N
1779,1687117,13560971,/data/estimate/1687117_0/gallery_5fc91283eae3a.jpg,N
1780,1505908,13561108,/data/estimate/1505908_0/gallery_5fc913c0ae060.jpg,N
1781,1687943,13561134,/data/estimate/1687943_0/gallery_5fc913ff56be0.jpg,N
1782,932130,13561461,/data/estimate/932130_0/gallery_5fc916f0b440f.jpg,N
1783,1295235,13561614,/data/estimate/1295235_0/gallery_5fc918bda080f.jpg,N
1784,1512638,13561669,/data/estimate/1512638_0/gallery_5fc919984de93.jpg,N
1785,1512638,13561669,/data/estimate/1512638_0/gallery_5fc919991175e.jpg,N
1786,1601930,13561719,/data/estimate/1601930_0/gallery_5fc91a44b120d.jpg,N
1787,1103337,13561761,/data/estimate/1103337_0/gallery_5fc91ace700bd.jpg,N
1788,1261617,13562117,/data/estimate/1261617_0/gallery_5fc91fb25a49e.jpg,N
1789,1208839,13562125,/data/estimate/1208839_0/gallery_5fc91fe24227c.jpg,N
1790,1545498,13562146,/data/estimate/1545498_0/gallery_5fc920460e9b6.jpg,N
1791,1331924,13562202,/data/estimate/1331924_0/gallery_5fc921384288e.jpg,N
1792,1331924,13562202,/data/estimate/1331924_0/gallery_5fc92167268c3.jpg,N
1793,1551889,13562207,/data/estimate/1551889_0/gallery_5fc9214dc57f3.jpg,N
1794,1160353,13562213,/data/estimate/1160353_0/gallery_5fc921799bbe3.jpg,N
1795,942363,13562221,/data/estimate/942363_0/gallery_5fc921b6bd711.jpg,N
1796,1543118,13562230,/data/estimate/1543118_0/gallery_5fc921e869029.jpg,N
1797,480403,13562234,/data/estimate/480403_0/gallery_5fc921fb4a109.jpg,N
1798,1348533,13562244,/data/estimate/1348533_0/gallery_5fc9223200304.jpg,N
1799,1268390,13562257,/data/estimate/1268390_0/gallery_5fc92264e453e.jpg,N
1800,1618996,13562265,/data/estimate/1618996_0/gallery_5fc9229244536.jpg,N
1801,1562988,13562276,/data/estimate/1562988_0/gallery_5fc922c6906d9.jpg,N
1802,1253818,13562295,/data/estimate/1253818_0/gallery_5fc923314d852.jpg,N
1803,645611,13562329,/data/estimate/645611_0/gallery_5fc92415bbea4.jpg,N
1804,645611,13562329,/data/estimate/645611_0/gallery_5fc924184d8b5.jpg,N
1805,1294623,13562344,/data/estimate/1294623_0/gallery_5fc9246f3cadc.jpg,N
1806,1390317,13562358,/data/estimate/1390317_0/gallery_5fc924a807d00.jpg,N
1807,1294350,13562371,/data/estimate/1294350_0/gallery_5fc924dc503e2.jpg,N
1808,1141449,13562390,/data/estimate/1141449_0/gallery_5fc9253830c35.jpg,N
1809,1631364,13562416,/data/estimate/1631364_0/gallery_5fc925ab2e7a7.jpg,N
1810,836981,13562544,/data/estimate/836981_0/gallery_5fc92958abdf7.jpg,N
1811,681070,13562548,/data/estimate/681070_0/gallery_5fc92976855b7.jpg,N
1812,1456515,13562581,/data/estimate/1456515_0/gallery_5fc92a0a96783.jpg,N
1813,1613508,13562671,/data/estimate/1613508_0/gallery_5fc92b9dcb563.jpg,N
1814,1583547,13562702,/data/estimate/1583547_0/gallery_5fc92c52a9e2f.jpg,N
1815,1431406,13562748,/data/estimate/1431406_0/gallery_5fc92d362e525.jpg,N
1816,1253825,13562786,/data/estimate/1253825_0/gallery_5fc92e04ccf6d.jpg,N
1817,1253825,13562786,/data/estimate/1253825_0/gallery_5fc92e030ba18.jpg,N
1818,1253825,13562786,/data/estimate/1253825_0/gallery_5fc92e03ed055.jpg,N
1819,876304,13562803,/data/estimate/876304_0/gallery_5fc92e736da0f.jpg,N
1820,1687492,13562817,/data/estimate/1687492_0/gallery_5fc92ed32329c.jpg,N
1821,896527,13562842,/data/estimate/896527_0/gallery_5fc92fc27d711.jpg,N
1822,1273518,13562890,/data/estimate/1273518_0/gallery_5fc930dda1fe2.jpg,N
1823,1273518,13562890,/data/estimate/1273518_0/gallery_5fc930de999f1.jpg,N
1824,1273518,13562890,/data/estimate/1273518_0/gallery_5fc930df68de2.jpg,N
1825,1424326,13562901,/data/estimate/1424326_0/gallery_5fc93145acd70.jpg,N
1826,825586,13562915,/data/estimate/825586_0/gallery_5fc931a2c4fe0.jpg,N
1827,1214813,13562924,/data/estimate/1214813_0/gallery_5fc931f5928b8.jpg,N
1828,1497550,13563010,/data/estimate/1497550_0/gallery_5fc933d2a1f61.jpg,N
1829,1177131,13563177,/data/estimate/1177131_0/gallery_5fc9399dba466.jpg,N
1830,1662668,13563285,/data/estimate/1662668_0/gallery_5fc93dd61773f.jpg,N
1831,1662668,13563285,/data/estimate/1662668_0/gallery_5fc93dd696d7c.jpg,N
1832,1702823,13563286,/data/estimate/1702823_0/gallery_5fc93ddc86c75.jpg,N
1833,1687768,13563343,/data/estimate/1687768_0/gallery_5fc940d6ab295.jpg,N
1834,1552070,13563393,/data/estimate/1552070_0/gallery_5fc9438b0c457.jpg,N
1835,1629506,13563425,/data/estimate/1629506_0/gallery_5fc9457cd1c71.jpg,N
1836,1672743,13563552,/data/estimate/1672743_0/gallery_5fc94c187e42b.jpg,N
1837,1174844,13563850,/data/estimate/1174844_0/gallery_5fc959aa8021e.jpg,N
1838,1551889,13563977,/data/estimate/1551889_0/gallery_5fc95fd2def91.jpg,N
1839,1705848,13564018,/data/estimate/1705848_0/gallery_5fc961435f310.jpg,N
1840,1376607,13564150,/data/estimate/1376607_0/gallery_5fc965dd9db4b.jpg,N
1841,1376607,13564157,/data/estimate/1376607_0/gallery_5fc96607bf0c7.jpg,N
1842,1603320,13564208,/data/estimate/1603320_0/gallery_5fc9677152751.jpg,N
1843,1603292,13564255,/data/estimate/1603292_0/gallery_5fc9690ccccbb.jpg,N
1844,1651994,13564417,/data/estimate/1651994_0/gallery_5fc96d015e9c7.jpg,N
